accession,domain_number,subaccession,domain_begin,domain_end
PF20255,DUF6606,A0A0F7U0U7,11,286
PF20255,DUF6606,A0A1S8BCV3,11,307
PF20255,DUF6606,K2S498,11,284
PF20255,DUF6606,A0A1X7RQU8,12,284
PF20255,DUF6606,M3D8N8,14,284
PF20255,DUF6606,M3B1Y1,14,286
PF20255,DUF6606,N1QG15,12,280
PF20255,DUF6606,A0A1V8S8X0,13,280
PF20255,DUF6606,A0A084G7F1,14,294
PF20255,DUF6606,A0A162KVV8,21,290
PF20255,DUF6606,G9PBY4,123,392
PF20255,DUF6606,A0A0F7ZKG2,31,299
PF20255,DUF6606,A0A0F8A315,17,286
PF20255,DUF6606,A0A178E3C7,10,283
PF20255,DUF6606,B2VWK8,12,324
PF20255,DUF6606,A0A168AT25,12,287
PF20255,DUF6606,S3BXI4,12,283
PF20255,DUF6606,A0A1J7IB89,11,270
PF20255,DUF6606,A0A0F7ZGK2,20,287
PF20255,DUF6606,A0A167LZQ2,16,287
PF20255,DUF6606,A0A179FY79,12,285
PF20255,DUF6606,A0A0A1SVB4,15,286
PF20255,DUF6606,A0A0F7ZK33,12,275
PF20255,DUF6606,T5AJ72,12,272
PF20255,DUF6606,A0A136IMK7,16,295
PF20255,DUF6606,W3XKT3,13,283
PF20255,DUF6606,G0RHC4,17,285
PF20255,DUF6606,N1RJM2,11,291
PF20255,DUF6606,C7ZGG8,12,297
PF20255,DUF6606,A0A168FA93,19,292
PF20255,DUF6606,A0A1V6SVD4,19,208
PF20255,DUF6606,Q0CVK6,12,256
PF20255,DUF6606,A0A0A2L4S3,19,308
PF20255,DUF6606,A0A1V6RZE3,16,285
PF20255,DUF6606,A0A017SD67,9,277
PF20255,DUF6606,A0A1V6TUL8,16,286
PF20255,DUF6606,A0A1L9WYS0,58,348
PF20255,DUF6606,A0A0U1LT56,1625,1865
PF20255,DUF6606,A0A1F8A0P0,18,288
PF20255,DUF6606,G4MN84,18,290
PF20255,DUF6606,A0A1J9QE99,21,296
PF20255,DUF6606,C6HSC1,16,291
PF20255,DUF6606,W9WLW0,17,293
PF20255,DUF6606,W9YYL0,3,277
PF20255,DUF6606,A0A0D2D0E1,17,291
PF20255,DUF6606,F9XQP2,37,309
PF20255,DUF6606,A0A0L0MXP8,13,287
PF02643,DUF192,F8AZI5,86,194
PF02643,DUF192,K0CEV3,34,145
PF02643,DUF192,M1F880,50,161
PF02643,DUF192,Q5R0F7,44,154
PF02643,DUF192,B3QTW1,63,165
PF02643,DUF192,O51607,37,139
PF02643,DUF192,F4LNP7,42,144
PF02643,DUF192,F2NTT4,46,148
PF02643,DUF192,Q73RM3,60,163
PF02643,DUF192,O83125,54,157
PF02643,DUF192,C7M5D4,51,153
PF02643,DUF192,H9UJP6,42,145
PF02643,DUF192,F6AGG4,37,136
PF02643,DUF192,D5EP97,74,178
PF02643,DUF192,W0IYA8,65,169
PF02643,DUF192,B1ZS57,39,142
PF02643,DUF192,G0GCW3,38,141
PF02643,DUF192,V5WJE9,39,142
PF02643,DUF192,E1R446,36,139
PF02643,DUF192,K6ZIM6,41,144
PF02643,DUF192,G4QFQ1,74,177
PF02643,DUF192,F8EX84,51,152
PF02643,DUF192,F5YA70,49,151
PF02643,DUF192,F5YKD7,55,153
PF02643,DUF192,Q1ASZ1,46,151
PF02643,DUF192,I4BAT6,99,202
PF02643,DUF192,Q6MRL5,31,140
PF02643,DUF192,B0SMA8,42,146
PF02643,DUF192,Q8F6V0,45,143
PF02643,DUF192,Q2S2R8,72,177
PF02643,DUF192,Q2S2R7,18,122
PF02643,DUF192,C6VXS6,64,167
PF02643,DUF192,G8R326,70,174
PF02643,DUF192,T2KNZ5,57,161
PF02643,DUF192,G2PSS3,55,159
PF02643,DUF192,F0RGC7,56,160
PF02643,DUF192,A4AWN2,56,160
PF02643,DUF192,G0L6F9,55,159
PF02643,DUF192,F6GJU7,54,156
PF02643,DUF192,A4CM54,66,170
PF02643,DUF192,A3U7T0,50,153
PF02643,DUF192,F9YTZ7,65,167
PF02643,DUF192,C7M9K2,66,170
PF02643,DUF192,I4A1N6,57,158
PF02643,DUF192,A0A068NYR4,78,186
PF02643,DUF192,I6ZRL3,79,183
PF02643,DUF192,H8KM44,65,169
PF02643,DUF192,I0ANX1,73,177
PF02643,DUF192,Q0W032,62,166
PF02643,DUF192,F2IX93,46,149
PF02643,DUF192,G2KPG7,45,149
PF02643,DUF192,V6F1H3,46,150
PF02643,DUF192,Q0BTN1,51,155
PF02643,DUF192,A9HC33,71,175
PF02643,DUF192,A5FWD5,50,153
PF02643,DUF192,B9JWK8,45,147
PF02643,DUF192,Q92PM3,49,152
PF02643,DUF192,Q7CYH4,37,141
PF02643,DUF192,C6XKA1,46,150
PF02643,DUF192,D9QHW7,49,153
PF02643,DUF192,Q0APJ8,58,162
PF02643,DUF192,B2IB99,47,151
PF02643,DUF192,B8ELD3,60,164
PF02643,DUF192,E3I0P0,54,158
PF02643,DUF192,Q2YQG2,46,148
PF02643,DUF192,A7IN03,74,178
PF02643,DUF192,F8BVJ6,68,171
PF02643,DUF192,Q1QLG0,75,179
PF02643,DUF192,Q89LY2,51,155
PF02643,DUF192,F8J8V9,63,167
PF02643,DUF192,V5SE22,46,150
PF02643,DUF192,A7HWG0,41,145
PF02643,DUF192,I3TNH0,73,177
PF02643,DUF192,Q2RTV0,88,192
PF02643,DUF192,G4R6L2,41,145
PF02643,DUF192,D5ALL6,50,152
PF02643,DUF192,Q2N7M2,59,163
PF02643,DUF192,Q2GA55,61,165
PF02643,DUF192,F6IMQ1,44,148
PF02643,DUF192,G2II05,61,164
PF02643,DUF192,M4S8K7,54,158
PF02643,DUF192,D4Z6D9,47,151
PF02643,DUF192,Q1GQR9,45,149
PF02643,DUF192,B6ISR2,42,146
PF02643,DUF192,B4RAZ8,63,167
PF02643,DUF192,Q9A8G6,75,179
PF02643,DUF192,Q3J3Y1,30,134
PF02643,DUF192,Q28PH2,41,146
PF02643,DUF192,W8RUW0,32,136
PF02643,DUF192,Q163Z3,47,151
PF02643,DUF192,Q1GHI3,43,147
PF02643,DUF192,A8LMI4,43,147
PF02643,DUF192,Q5LRI9,39,143
PF02643,DUF192,A1B0C8,41,151
PF02643,DUF192,S5XKY8,34,142
PF02643,DUF192,D8PI64,58,167
PF02643,DUF192,E6WWJ8,41,149
PF02643,DUF192,G7UTB4,32,140
PF02643,DUF192,Q8P5S0,33,141
PF02643,DUF192,D2UC42,33,141
PF02643,DUF192,E1WXE5,52,164
PF02643,DUF192,G4T136,43,150
PF02643,DUF192,G0A271,39,145
PF02643,DUF192,B2KE36,58,168
PF02643,DUF192,K9RT52,59,165
PF02643,DUF192,Q8DM61,59,165
PF02643,DUF192,A5GUT9,30,134
PF02643,DUF192,Q7V8H8,46,151
PF02643,DUF192,A5GMG9,26,139
PF02643,DUF192,Q2JKP6,73,181
PF02643,DUF192,K9TXJ4,53,159
PF02643,DUF192,K9WNG4,69,177
PF02643,DUF192,K9V9D9,60,167
PF02643,DUF192,K9RH44,76,182
PF02643,DUF192,D7DVK8,60,166
PF02643,DUF192,K9QB04,53,159
PF02643,DUF192,Q8YN21,21,127
PF02643,DUF192,K9WWL1,60,166
PF02643,DUF192,K7VYF4,60,166
PF02643,DUF192,K9U9I5,54,160
PF02643,DUF192,K9U8G8,56,162
PF02643,DUF192,B0CFF0,67,174
PF02643,DUF192,K9SA02,48,154
PF02643,DUF192,K9SNL7,114,221
PF02643,DUF192,K9SRG4,96,203
PF02643,DUF192,B7K1C3,60,168
PF02643,DUF192,B1WXJ6,54,160
PF02643,DUF192,K9XHU9,57,163
PF02643,DUF192,K9TNJ5,64,171
PF02643,DUF192,K9YIF8,46,152
PF02643,DUF192,K8GP15,78,184
PF02643,DUF192,K9XNW3,57,163
PF02643,DUF192,B7KIH1,61,167
PF02643,DUF192,E0UDR9,69,170
PF02643,DUF192,K9T9J5,81,187
PF02643,DUF192,K9YCN2,52,158
PF02643,DUF192,K9Z8C0,66,172
PF02643,DUF192,K9W036,64,170
PF02643,DUF192,K9UKJ1,66,174
PF02643,DUF192,P73483,63,170
PF02643,DUF192,K9WQL2,45,151
PF02643,DUF192,Q7NJA3,77,185
PF02643,DUF192,U5QSH5,46,155
PF02643,DUF192,K9U2Q0,65,171
PF02643,DUF192,Q8YKU0,61,164
PF02643,DUF192,K9U8K1,68,175
PF02643,DUF192,Q8ZSI1,73,179
PF02643,DUF192,A0L8N8,43,151
PF02643,DUF192,F8A544,35,141
PF02643,DUF192,Q5NP50,59,159
PF02643,DUF192,A1WUQ9,36,138
PF02643,DUF192,A1WUR9,36,138
PF02643,DUF192,F2NFI5,46,149
PF02643,DUF192,I0IFF6,36,144
PF02643,DUF192,D0LGR2,67,167
PF02643,DUF192,E1QI93,57,157
PF02643,DUF192,I4C6K4,50,154
PF02643,DUF192,A1S3G3,15,112
PF02643,DUF192,C1F484,18,115
PF02643,DUF192,C9RCC8,8,105
PF02643,DUF192,L0KYB5,13,114
PF02643,DUF192,D5E9E4,13,114
PF02643,DUF192,F7XKC8,13,113
PF02643,DUF192,D7EAJ6,13,112
PF02643,DUF192,C7NVR2,17,124
PF02643,DUF192,Q5V1K3,44,141
PF02643,DUF192,Q18KM6,18,115
PF02643,DUF192,A0A1U7ETZ0,16,113
PF02643,DUF192,D4GSQ4,17,113
PF02643,DUF192,L0AEX9,17,114
PF02643,DUF192,L0JWS2,17,114
PF02643,DUF192,R4VXW8,16,112
PF02643,DUF192,Y1050,12,112
PF02643,DUF192,Y1120,14,114
PF02643,DUF192,Y1377,17,118
PF02643,DUF192,E8N5F4,17,118
PF02643,DUF192,Q8TV87,16,119
PF02643,DUF192,N0B192,37,134
PF02643,DUF192,K4LCZ2,15,112
PF02643,DUF192,C9RD50,17,114
PF02643,DUF192,A4J6D3,15,112
PF02643,DUF192,M1P556,19,114
PF02643,DUF192,F9ZTP5,17,115
PF02643,DUF192,B7J965,41,137
PF02643,DUF192,C8WHZ9,32,129
PF02643,DUF192,E1VJZ3,17,115
PF02643,DUF192,M1LRB3,15,112
PF02643,DUF192,D5XCW2,15,112
PF02643,DUF192,B2A8J5,15,111
PF02643,DUF192,A9WE97,24,121
PF02643,DUF192,D1CGA6,14,112
PF02643,DUF192,A1WEI4,18,128
PF02643,DUF192,H8ML11,17,114
PF02643,DUF192,F2R186,19,119
PF02643,DUF192,Q0KCZ2,19,116
PF02643,DUF192,B2JQC3,15,112
PF02643,DUF192,Q9HSQ8,53,158
PF02643,DUF192,C7NXW5,216,320
PF02643,DUF192,C7NXW5,54,162
PF02643,DUF192,Q5V014,82,190
PF02643,DUF192,E4NTW2,56,164
PF02643,DUF192,D4GS41,56,164
PF02643,DUF192,Q18DV7,55,162
PF02643,DUF192,Q18KV9,72,178
PF02643,DUF192,L0I8G7,75,182
PF02643,DUF192,M1XT87,96,203
PF02643,DUF192,F8D3J0,109,218
PF02643,DUF192,W0JN48,104,211
PF02643,DUF192,A0A1U7ET84,74,181
PF02643,DUF192,M1Y1L5,65,172
PF02643,DUF192,R4W2N9,49,156
PF02643,DUF192,L0JWB5,53,160
PF02643,DUF192,W0JMS8,53,160
PF02643,DUF192,L0AGI2,54,161
PF02643,DUF192,D3SWS4,53,160
PF02643,DUF192,F8D7K7,53,160
PF02643,DUF192,K0IFA2,71,180
PF02643,DUF192,K0IH59,49,160
PF02643,DUF192,A9A3L4,49,160
PF02643,DUF192,A0RWV6,49,160
PF02643,DUF192,D8P8H5,53,161
PF02643,DUF192,K9UR43,108,212
PF02643,DUF192,A9F2I4,138,242
PF02643,DUF192,H8N0Q5,69,172
PF02643,DUF192,D0LTQ2,72,176
PF02643,DUF192,Q2IET3,43,147
PF02643,DUF192,A7HFS9,45,149
PF02643,DUF192,Q2Y743,32,134
PF02643,DUF192,Q82UM2,38,139
PF02643,DUF192,B8GLS0,51,152
PF02643,DUF192,D6YWZ7,21,153
PF02643,DUF192,Q3SFJ3,39,141
PF02643,DUF192,B1XWP6,68,170
PF02643,DUF192,A2SIP6,47,149
PF02643,DUF192,H5WRZ5,51,153
PF02643,DUF192,A1WSG9,55,156
PF02643,DUF192,Q129D4,77,179
PF02643,DUF192,Q21US8,41,142
PF02643,DUF192,U5N4K9,4,106
PF02643,DUF192,F5XZS2,47,149
PF02643,DUF192,I0HU48,50,152
PF02643,DUF192,Q1LJA5,52,153
PF02643,DUF192,Q0K787,61,162
PF02643,DUF192,Q7VVB9,67,169
PF02643,DUF192,Q2KZH8,44,146
PF02643,DUF192,A4G7U2,63,165
PF02643,DUF192,G0ACZ0,46,148
PF02643,DUF192,D8IP90,48,150
PF02643,DUF192,Q5P876,4,106
PF02643,DUF192,C4KAW2,44,146
PF02643,DUF192,H0Q2A3,41,143
PF02643,DUF192,A1K4G4,40,142
PF02643,DUF192,A4VHW0,31,134
PF02643,DUF192,W8WYD9,6,108
PF02643,DUF192,W0P9Z0,60,162
PF02643,DUF192,L0H2S3,38,140
PF02643,DUF192,B8DZX2,50,157
PF02643,DUF192,Q9X1Z6,55,161
PF02643,DUF192,Q5SHX2,36,141
PF02643,DUF192,E4U4M5,53,164
PF02643,DUF192,F2NM33,52,158
PF17379,DUF5400,O27467,4,103
PF17379,DUF5400,E1RGJ6,7,106
PF17379,DUF5400,F0T853,7,106
PF17379,DUF5400,Q6LWS3,7,106
PF17379,DUF5400,Y759,15,114
PF19766,DUF6253,A0A2P2GP28,1,81
PF19766,DUF6253,A0A101QXP0,1,79
PF19766,DUF6253,A0A3G2JL17,1,81
PF19766,DUF6253,A0A160P0A8,1,77
PF19766,DUF6253,A0A344UAS6,1,84
PF19766,DUF6253,A0A1E5P7B6,1,71
PF20221,DUF6580,A0A0F6TPX1,8,174
PF20221,DUF6580,C7RCM2,8,173
PF20221,DUF6580,A0A1M5VRZ8,47,208
PF20221,DUF6580,A0A0W0V781,6,167
PF20221,DUF6580,B0SKM9,6,163
PF20221,DUF6580,Q8EYZ9,6,164
PF20221,DUF6580,A0A2S8SU33,5,189
PF20221,DUF6580,A0A2U2RW51,9,153
PF20221,DUF6580,A0A5B9P6Q7,5,190
PF20221,DUF6580,A0A0M4M309,9,194
PF20221,DUF6580,A0A5C5W716,6,197
PF20221,DUF6580,A0A517Y7L7,8,189
PF20221,DUF6580,G6A1N5,6,172
PF20221,DUF6580,A0A517ZK19,9,188
PF20221,DUF6580,A0A518DRJ3,7,186
PF20221,DUF6580,A0A127F418,21,184
PF20221,DUF6580,Q7UQ87,9,181
PF20221,DUF6580,M5U874,15,188
PF20221,DUF6580,A0A5C5ZZF2,58,239
PF20221,DUF6580,A0A5C6FQL1,16,188
PF20221,DUF6580,D5ST97,17,182
PF20221,DUF6580,E8QWT2,8,173
PF20221,DUF6580,A0A142XM38,12,177
PF20221,DUF6580,A0A5C6E1P9,1,164
PF20221,DUF6580,F0SSS5,46,205
PF20221,DUF6580,A0A142WXA6,24,189
PF20221,DUF6580,A0A518DSU6,28,203
PF20221,DUF6580,A0A142XXJ1,7,166
PF20221,DUF6580,A0A2Z3H1L4,4,196
PF20221,DUF6580,A0A142X7Z9,9,202
PF20221,DUF6580,A0A0S7C628,6,172
PF20221,DUF6580,K2K1A8,5,166
PF20221,DUF6580,B5JXW1,11,172
PF20221,DUF6580,G8R0G2,1,183
PF20221,DUF6580,A0A0G4IXT5,25,216
PF20221,DUF6580,M4VRN8,1,175
PF20221,DUF6580,Q1IHJ8,16,190
PF20221,DUF6580,A0A553FGD9,3,170
PF20221,DUF6580,A0A521BD40,6,170
PF20221,DUF6580,H8KVK0,6,170
PF20221,DUF6580,A0A3G3GPJ7,8,178
PF20221,DUF6580,A0A4R4KGF2,5,179
PF20221,DUF6580,A0A1S2VN41,5,175
PF20221,DUF6580,I0K907,5,175
PF20221,DUF6580,A0A2N4X952,2,181
PF20221,DUF6580,A0A286IVA7,3,182
PF20221,DUF6580,A0A2Z4G733,3,177
PF20221,DUF6580,A0A0P7BYM9,3,178
PF20221,DUF6580,A0A257J0L4,3,182
PF20221,DUF6580,A0A1G9UD36,5,173
PF20221,DUF6580,A0A1T5AFQ8,4,173
PF20221,DUF6580,A0A5D8YW37,6,175
PF20221,DUF6580,A0A2T0U338,6,172
PF20221,DUF6580,R9GPR7,22,188
PF20221,DUF6580,A0A4R3KUA4,12,190
PF20221,DUF6580,Q2S478,4,177
PF20221,DUF6580,A0A2P1PT60,11,172
PF20221,DUF6580,A4BRV1,16,197
PF20221,DUF6580,A0A4S3KTK4,8,187
PF20221,DUF6580,A0A1B3W513,10,189
PF20221,DUF6580,A0A0A2X0Z5,11,190
PF20221,DUF6580,A0A1M4X0D3,8,184
PF20221,DUF6580,A0A2K1PXJ9,10,186
PF20221,DUF6580,A0A372DK26,10,186
PF20221,DUF6580,A0A0Q7Q7B1,8,184
PF20221,DUF6580,A0A3M8SS52,10,186
PF20221,DUF6580,A0A3N4UXP7,10,188
PF20221,DUF6580,A0A0A0MAK5,14,190
PF20221,DUF6580,A0A0A0EIN8,10,186
PF20221,DUF6580,A0A1T4QZQ5,10,186
PF20221,DUF6580,A0A2U9TJ64,20,196
PF20221,DUF6580,A0A0A0ESM3,15,191
PF20221,DUF6580,A0A516V7X8,10,193
PF20221,DUF6580,A0A562C624,10,193
PF20221,DUF6580,A0A290XD62,10,193
PF20221,DUF6580,A0A1G6U848,8,176
PF20221,DUF6580,A0A0K8QM91,10,180
PF20221,DUF6580,A0A411HHN8,10,180
PF20221,DUF6580,A0A4S3KLZ2,13,184
PF20221,DUF6580,A0A099CVU3,9,182
PF20221,DUF6580,I0AM00,8,169
PF20221,DUF6580,A0A267T7A0,4,193
PF20221,DUF6580,A0A4Q1CI48,4,193
PF20221,DUF6580,A0A0E9N716,3,191
PF20221,DUF6580,A0A4Q2UEG5,3,192
PF20221,DUF6580,I2GBS2,3,193
PF20221,DUF6580,A0A1I5QSP6,3,192
PF20221,DUF6580,A0A316EAJ2,3,192
PF20221,DUF6580,A0A3G3GV10,3,192
PF20221,DUF6580,A0A2W7RUI2,4,194
PF20221,DUF6580,A0A1I5DAP2,3,193
PF20221,DUF6580,A0A315ZD42,3,193
PF20221,DUF6580,A0A327R487,4,191
PF20221,DUF6580,A0A291QQL4,5,194
PF20221,DUF6580,A0A1C4F759,4,200
PF20221,DUF6580,A0A2T7BKA5,4,197
PF20221,DUF6580,A0A3N4QAX1,4,195
PF20221,DUF6580,A0A3N4MFT4,4,196
PF20221,DUF6580,A0A1M7HGE9,4,197
PF20221,DUF6580,A0A2P8HRQ7,4,189
PF20221,DUF6580,A0A1T5P565,4,196
PF20221,DUF6580,A0A249SST8,4,193
PF20221,DUF6580,A0A1H7LW90,4,202
PF20221,DUF6580,A0A562TF11,4,195
PF20221,DUF6580,A0A1M5E3P6,4,189
PF20221,DUF6580,A0A3M8FNF2,4,187
PF20221,DUF6580,A0A4R8DPR2,2,186
PF20221,DUF6580,A0A3B7MW08,4,189
PF20221,DUF6580,A0A4Q7MTW2,4,189
PF20221,DUF6580,A0A5B8VA37,4,189
PF20221,DUF6580,A0A3E1NFF6,5,191
PF20221,DUF6580,A0A0Q0ZGT0,3,185
PF20221,DUF6580,A0A1I2YJZ5,3,185
PF20221,DUF6580,A0A4U1C2C7,3,185
PF20221,DUF6580,A0A519X1A2,4,189
PF20221,DUF6580,A0A2T3HKM0,4,189
PF20221,DUF6580,A0A4R5MIL8,4,188
PF20221,DUF6580,A0A1H9MAD6,4,188
PF20221,DUF6580,A0A4R6T3V7,4,189
PF20221,DUF6580,A0A519X658,4,188
PF20221,DUF6580,A6E869,4,187
PF20221,DUF6580,A0A0P0NFF3,4,185
PF20221,DUF6580,A0A2D1U4X0,4,185
PF20221,DUF6580,A0A1D7QNX4,4,185
PF20221,DUF6580,A0A4R0NLE7,6,187
PF20221,DUF6580,C6XW52,6,183
PF20221,DUF6580,A0A4V5P1Z5,4,185
PF20221,DUF6580,A0A4R1LZL1,4,184
PF20221,DUF6580,F0SEL4,25,200
PF20221,DUF6580,A0A419S5K9,4,185
PF20221,DUF6580,A0A179DAV7,4,184
PF20221,DUF6580,A0A1C2GPY3,5,182
PF20221,DUF6580,A0A562U574,4,184
PF20221,DUF6580,A0A318UL77,4,185
PF20221,DUF6580,A0A2T5J9V9,5,180
PF20221,DUF6580,A0A367GR32,4,183
PF20221,DUF6580,A0A3S2WY85,4,183
PF20221,DUF6580,A0A5B8V0V2,4,181
PF20221,DUF6580,A0A223NXR7,4,182
PF20221,DUF6580,H1Y7F6,4,183
PF20221,DUF6580,A0A1G6T1K7,4,184
PF20221,DUF6580,A0A0X8X2J8,4,183
PF20221,DUF6580,A0A495J7D6,4,182
PF20221,DUF6580,A0A1H1WA48,4,182
PF20221,DUF6580,A0A3E2NUR5,4,182
PF20221,DUF6580,A0A556MH48,4,181
PF20221,DUF6580,A0A563UIS6,4,180
PF20221,DUF6580,A0A2A2S6C7,4,180
PF20221,DUF6580,A0A2H9VLB0,4,184
PF20221,DUF6580,A0A6I4I832,5,189
PF20221,DUF6580,A0A1Q5ZWS3,5,183
PF20221,DUF6580,A0A6I4HXJ2,5,184
PF20221,DUF6580,A0A1I5U9D8,9,185
PF20221,DUF6580,A0A267TAW9,9,184
PF20221,DUF6580,A0A316EC24,9,185
PF20221,DUF6580,I4B1A8,2,193
PF20221,DUF6580,A0A3S1AYW5,4,195
PF20221,DUF6580,A0A371QHX0,6,180
PF20221,DUF6580,A0A2N0VG10,6,180
PF20221,DUF6580,A0A316TZM1,6,180
PF20221,DUF6580,A0A1B6Y665,5,179
PF20221,DUF6580,A0A3M8G2H8,5,179
PF20221,DUF6580,A0A521F9Z8,6,180
PF20221,DUF6580,A0A5C6RGI7,6,187
PF20221,DUF6580,A0A098BX13,10,184
PF20221,DUF6580,W7Y376,10,184
PF20221,DUF6580,A0A6I6JYN8,10,184
PF20221,DUF6580,A0A2D0N7Q9,9,185
PF20221,DUF6580,A0A2G0CFB4,6,181
PF20221,DUF6580,A0A1H9K4R3,6,182
PF20221,DUF6580,A0A180ES00,5,189
PF20221,DUF6580,A0A098S6F2,10,184
PF20221,DUF6580,A0A2S4ZXU1,2,179
PF20221,DUF6580,H2C9Y7,10,184
PF20221,DUF6580,A0A2T0TRB0,11,184
PF20221,DUF6580,A0A142L0G2,10,184
PF20221,DUF6580,F4L2U0,5,179
PF20221,DUF6580,A0A2P7TVN7,10,184
PF20221,DUF6580,A0A0S7C0C8,10,180
PF20221,DUF6580,A0A328RES7,6,168
PF20221,DUF6580,A0A2Y9A3X0,1,189
PF20221,DUF6580,A0A4P6F6L7,9,197
PF20221,DUF6580,Z9JWL6,12,198
PF20221,DUF6580,F6FWH3,8,196
PF20221,DUF6580,A0A1T5LBT2,15,204
PF20221,DUF6580,A0A1Q9VN23,10,198
PF20221,DUF6580,A0A3N4YQU8,19,207
PF20221,DUF6580,A0A1H1SCL0,4,192
PF20221,DUF6580,A0A3N2JI01,4,192
PF20221,DUF6580,A0A3N2DD26,22,210
PF20221,DUF6580,A0A1P8WL33,26,200
PF20221,DUF6580,B9XBT9,2,199
PF20221,DUF6580,A0A517R3E9,6,210
PF20221,DUF6580,A0A5C5XB47,9,218
PF20221,DUF6580,A0A517TDS6,8,205
PF20221,DUF6580,A0A517QNM4,9,209
PF20221,DUF6580,A0A1I3BZT1,10,210
PF20221,DUF6580,A0A345UIC1,6,167
PF20221,DUF6580,A0A1D7XU80,9,161
PF20221,DUF6580,A0A202DMB7,5,166
PF20221,DUF6580,A0A512B6V9,9,195
PF20221,DUF6580,A0A249SZ30,3,192
PF20221,DUF6580,A0A562SYZ2,5,194
PF20221,DUF6580,A0A1H7SQA6,4,194
PF20221,DUF6580,A0A512RSM0,3,196
PF20221,DUF6580,A0A3N4MI42,3,196
PF20221,DUF6580,A0A3N4PX85,3,196
PF20221,DUF6580,A0A327QSJ9,3,194
PF20221,DUF6580,A0A291QXJ9,3,194
PF20221,DUF6580,A0A1G6N6S9,4,186
PF20221,DUF6580,W0F0G0,4,186
PF20221,DUF6580,A0A2W2BUD5,4,178
PF20221,DUF6580,A0A2P8DCT7,4,187
PF20221,DUF6580,A0A5M6CPZ6,4,187
PF26046,DUF8014,M0MNS5,1,54
PF26046,DUF8014,A0A7D5QCP3,1,54
PF26046,DUF8014,A0A1I2RF46,1,54
PF26046,DUF8014,D4GW70,1,54
PF26046,DUF8014,A0A151AGH4,4,55
PF26046,DUF8014,A0A1N6XHS5,11,62
PF26046,DUF8014,Q5V5M7,1,54
PF26046,DUF8014,M0CSJ1,1,54
PF26046,DUF8014,A0A8J7ZSS3,1,51
PF26046,DUF8014,A0A897MT10,4,57
PF26046,DUF8014,A0A8J7ZLP3,1,54
PF26046,DUF8014,L0JXU3,1,54
PF26046,DUF8014,L9WKD2,16,70
PF26046,DUF8014,M0CBR3,2,56
PF26046,DUF8014,A0A285NTE9,4,57
PF26046,DUF8014,R4VW80,1,54
PF26046,DUF8014,A0A7D5K6C9,1,54
PF26046,DUF8014,A0A1M5S6R3,1,54
PF26046,DUF8014,A0A8J7YHR4,1,54
PF26046,DUF8014,A0A6A9T5M0,9,62
PF26046,DUF8014,A0A1I6I0H4,1,54
PF26046,DUF8014,M0MBZ8,1,54
PF26046,DUF8014,A0A1G9T082,1,54
PF19366,DUF5942,A0A1U7IU15,399,588
PF19366,DUF5942,K9UMS8,399,587
PF19366,DUF5942,A0A0D8ZWZ7,399,589
PF19366,DUF5942,A0A261KLL3,550,740
PF19366,DUF5942,A0A1J1LMJ8,420,610
PF19366,DUF5942,D8FZ08,399,589
PF19366,DUF5942,A0A2G4F5L7,399,589
PF19366,DUF5942,K9TM09,411,603
PF19366,DUF5942,A0A0M1JYI1,403,595
PF19366,DUF5942,K9SDJ1,415,605
PF19366,DUF5942,K8GLM6,404,594
PF19366,DUF5942,A0A1Z4JHE4,420,610
PF19366,DUF5942,U5D8J8,399,589
PF19366,DUF5942,B0CD88,404,590
PF19366,DUF5942,A0A1L9QN40,398,588
PF19366,DUF5942,A0A1E5QP92,403,593
PF19366,DUF5942,K9W2N3,399,589
PF19366,DUF5942,K9R110,426,616
PF19366,DUF5942,B4VRU5,399,587
PF19366,DUF5942,K9TAA0,399,587
PF19366,DUF5942,B7K9A6,399,587
PF19366,DUF5942,B7K129,399,589
PF19366,DUF5942,L8LNK0,399,589
PF19366,DUF5942,K9XRT9,399,587
PF19366,DUF5942,K9YJW7,398,586
PF19366,DUF5942,A0A1Z4RMY7,395,583
PF26951,DUF8299,Q1D9S3,146,285
PF26951,DUF8299,A0A1H7HF19,95,234
PF26951,DUF8299,H8N294,92,231
PF26951,DUF8299,B4WVE0,32,177
PF24678,DUF7658,A0A368H1G8,50,334
PF24678,DUF7658,A0A2A2JPN4,730,1014
PF24678,DUF7658,A0A158RCP3,950,1234
PF24678,DUF7658,A0A914ZIL5,951,1235
PF24678,DUF7658,A0A0N4VC21,928,1210
PF24678,DUF7658,A0A914ZHE9,950,1234
PF24678,DUF7658,A0A4U8V0U8,939,1222
PF24678,DUF7658,A0A090L369,947,1231
PF24678,DUF7658,A0A0K0FGY9,978,1262
PF24678,DUF7658,A0A1I7RI24,936,1219
PF24678,DUF7658,A0A914GX52,969,1252
PF24678,DUF7658,A0A7E4W4Z9,946,1224
PF24678,DUF7658,A0A6G0UZX2,974,1258
PF24678,DUF7658,A0A6G0V2I9,949,1233
PF24678,DUF7658,A0A915DTN8,985,1268
PF24678,DUF7658,A0A811KRW9,974,1257
PF24678,DUF7658,A0A6V7TLB2,1038,1321
PF24678,DUF7658,A0A913IED1,941,1221
PF24678,DUF7658,A0A0M3K4J1,166,450
PF24678,DUF7658,A0A915BIP2,730,1013
PF24678,DUF7658,A0A0M3K4M8,867,1148
PF24678,DUF7658,A0A0B2VLV5,853,1135
