domain_number,accession,len_pfam,len_chainsaw,len_overlap,percent_overlap_pfam,percent_overlap_chainsaw
DUF7511,A0A063ZKB4,46,43,43,93.48,100.0
DUF7511,L9WIK0,46,43,43,93.48,100.0
DUF7511,D3SXJ0,46,43,43,93.48,100.0
DUF7511,A0A554NA77,46,65,43,93.48,66.15
DUF7511,A0A365TDC2,46,50,37,80.43,74.0
DUF7511,A0A1N7BQH8,46,43,43,93.48,100.0
DUF7511,A0A8U0IJ29,46,43,43,93.48,100.0
DUF7511,A0A9E7R4P5,46,43,43,93.48,100.0
DUF7511,A0A554NA88,46,43,43,93.48,100.0
DUF7511,A0A6A9SQF7,46,42,42,91.3,100.0
DUF7511,A0A285P4J8,46,61,43,93.48,70.49
DUF7511,A0A1Q1FQ25,46,36,36,78.26,100.0
DUF7511,A0A1H5UF00,46,37,37,80.43,100.0
DUF7511,A0A8T4GYI8,46,43,43,93.48,100.0
DUF7511,A0A0P7H7M2,46,43,43,93.48,100.0
DUF7511,A0A8J8C9A4,46,42,42,91.3,100.0
DUF7511,M0CIU3,46,42,42,91.3,100.0
DUF7511,Q5V236,46,43,43,93.48,100.0
DUF7511,A0A6B9F3D0,46,52,43,93.48,82.69
DUF7511,A0A897NTP6,48,41,41,85.42,100.0
DUF7511,A0A1H3WSU1,46,55,43,93.48,78.18
DUF7511,A0A4D7H802,46,53,43,93.48,81.13
DUF7511,A0A1G9VT59,46,43,43,93.48,100.0
DUF7511,A0A2I8VKX2,46,37,37,80.43,100.0
DUF7511,A0A1H3CHE5,46,61,43,93.48,70.49
DUF7511,A0A498GC47,46,43,43,93.48,100.0
DUF7511,D4GXN7,46,54,37,80.43,68.52
DUF7511,A0A6G2FUW6,46,60,43,93.48,71.67
DUF7511,A0A1I2P8P8,46,58,43,93.48,74.14
DUF7511,L0JW03,46,35,35,76.09,100.0
DUF7511,A0A2R4X381,45,42,42,93.33,100.0
DUF7511,A0A8J8Q5I9,46,44,44,95.65,100.0
DUF7511,A0A202E3I3,46,43,43,93.48,100.0
DUF7511,A0A1S8AU69,46,64,43,93.48,67.19
DUF7511,A0A346PL69,46,37,37,80.43,100.0
DUF7511,A0A2B7GXZ4,46,68,43,93.48,63.24
DUF7511,A0A1I0M130,46,68,43,93.48,63.24
DUF7511,W0JW35,46,57,37,80.43,64.91
DUF7511,M0BVB5,46,43,43,93.48,100.0
DUF7511,M0CPH8,46,43,43,93.48,100.0
DUF7511,M0B7R4,46,43,43,93.48,100.0
DUF7511,A0A1N7AH46,46,43,43,93.48,100.0
DUF7511,M0CF58,46,71,43,93.48,60.56
DUF7511,L9W746,46,62,43,93.48,69.35
DUF7511,A0A5D5AP85,46,63,43,93.48,68.25
DUF7511,F8D3Q7,46,65,43,93.48,66.15
DUF7511,L9ZLA0,46,60,43,93.48,71.67
DUF7511,M0LI55,46,68,43,93.48,63.24
DUF7511,A0A4S3TJ11,46,57,37,80.43,64.91
DUF7511,M0C615,46,64,43,93.48,67.19
DUF7511,M0MJN1,46,43,43,93.48,100.0
DUF7511,L0I9E6,46,43,43,93.48,100.0
DUF5795,M0M0M8,73,67,67,91.78,100.0
DUF5795,M0CP33,73,69,69,94.52,100.0
DUF5795,A0A1G8S3P1,73,69,69,94.52,100.0
DUF5795,Q5V411,73,67,67,91.78,100.0
DUF5795,A0A2I8VI58,72,67,67,93.06,100.0
DUF5795,A0A1M5R3B7,72,67,67,93.06,100.0
DUF5795,A0A1H5ZX22,72,67,67,93.06,100.0
DUF5795,C7NY12,73,67,67,91.78,100.0
DUF5795,U1P656,72,69,69,95.83,100.0
DUF5795,A0A1G9W813,73,68,68,93.15,100.0
DUF5795,A0A285NB88,73,67,67,91.78,100.0
DUF5795,A0A3N6MFQ1,73,70,70,95.89,100.0
DUF5795,L0K352,73,68,68,93.15,100.0
DUF5795,A0A346PSF1,73,68,68,93.15,100.0
DUF5795,R4W7C0,73,67,67,91.78,100.0
DUF5795,A0A081EUC2,72,67,67,93.06,100.0
DUF5795,A0A0F7PEM1,73,68,68,93.15,100.0
DUF6227,B4VDF8,260,133,133,51.15,100.0
DUF6606,T0LRF7,274,321,274,100.0,85.36
DUF6606,A0A1L7XYU3,257,303,257,100.0,84.82
DUF6606,A0A1Q3EC78,273,312,273,100.0,87.5
DUF6606,A0A0D0AEL5,263,322,263,100.0,81.68
DUF6606,V2WKD0,265,303,265,100.0,87.46
DUF6606,W4JPR9,281,311,281,100.0,90.35
DUF6606,A0A1E1KF89,237,219,213,89.87,97.26
DUF6606,B2B3H7,280,335,280,100.0,83.58
DUF6606,W9WT24,262,313,262,100.0,83.71
DUF6606,A0A0D1VRS5,274,329,274,100.0,83.28
DUF6606,A0A0F7U0U7,275,317,275,100.0,86.75
DUF6606,A0A1V8S8X0,267,323,267,100.0,82.66
DUF6606,A0A1J7IB89,259,303,259,100.0,85.48
DUF6606,T5AJ72,260,292,260,100.0,89.04
DUF6606,N1RJM2,280,321,280,100.0,87.23
DUF6606,A0A1V6SVD4,189,247,189,100.0,76.52
DUF6606,Q0CVK6,244,276,244,100.0,88.41
DUF6606,A0A1F8A0P0,270,325,270,100.0,83.08
DUF6606,W9YYL0,274,300,274,100.0,91.33
DUF6606,A0A0D2D0E1,274,304,274,100.0,90.13
DUF6606,A0A0L0MXP8,274,316,274,100.0,86.71
DUF192,F8AZI5,108,118,107,99.07,90.68
DUF192,K0CEV3,111,123,110,99.1,89.43
DUF192,M1F880,111,129,111,100.0,86.05
DUF192,Q5R0F7,110,123,110,100.0,89.43
DUF192,B3QTW1,102,113,102,100.0,90.27
DUF192,O51607,102,118,102,100.0,86.44
DUF192,F4LNP7,102,117,101,99.02,86.32
DUF192,F2NTT4,102,116,100,98.04,86.21
DUF192,Q73RM3,103,146,103,100.0,70.55
DUF192,O83125,103,127,103,100.0,81.1
DUF192,C7M5D4,102,118,101,99.02,85.59
DUF192,H9UJP6,103,121,103,100.0,85.12
DUF192,F6AGG4,99,113,99,100.0,87.61
DUF192,D5EP97,104,130,104,100.0,80.0
DUF192,W0IYA8,104,123,104,100.0,84.55
DUF192,B1ZS57,103,130,103,100.0,79.23
DUF192,G0GCW3,103,117,103,100.0,88.03
DUF192,V5WJE9,103,111,101,98.06,90.99
DUF192,E1R446,103,118,103,100.0,87.29
DUF192,K6ZIM6,103,112,101,98.06,90.18
DUF192,G4QFQ1,103,117,103,100.0,88.03
DUF192,F8EX84,101,117,101,100.0,86.32
DUF192,F5YA70,102,117,101,99.02,86.32
DUF192,F5YKD7,98,117,98,100.0,83.76
DUF192,Q1ASZ1,105,117,103,98.1,88.03
DUF192,I4BAT6,103,124,103,100.0,83.06
DUF192,Q6MRL5,109,119,108,99.08,90.76
DUF192,B0SMA8,104,114,103,99.04,90.35
DUF192,Q8F6V0,98,113,98,100.0,86.73
DUF192,Q2S2R8,105,121,105,100.0,86.78
DUF192,Q2S2R7,104,121,104,100.0,85.95
DUF192,C6VXS6,103,117,102,99.03,87.18
DUF192,G8R326,104,122,104,100.0,85.25
DUF192,T2KNZ5,104,121,104,100.0,85.95
DUF192,G2PSS3,104,122,104,100.0,85.25
DUF192,F0RGC7,104,122,104,100.0,85.25
DUF192,A4AWN2,104,122,104,100.0,85.25
DUF192,G0L6F9,104,122,104,100.0,85.25
DUF192,F6GJU7,102,122,102,100.0,83.61
DUF192,A4CM54,104,122,104,100.0,85.25
DUF192,A3U7T0,103,119,103,100.0,86.55
DUF192,F9YTZ7,102,117,102,100.0,87.18
DUF192,C7M9K2,104,118,103,99.04,87.29
DUF192,I4A1N6,101,121,101,100.0,83.47
DUF192,A0A068NYR4,108,122,106,98.15,86.89
DUF192,I6ZRL3,104,121,104,100.0,85.95
DUF192,H8KM44,104,119,103,99.04,86.55
DUF192,I0ANX1,104,121,104,100.0,85.95
DUF192,Q0W032,104,119,104,100.0,87.39
DUF192,F2IX93,103,118,103,100.0,87.29
DUF192,G2KPG7,104,125,104,100.0,83.2
DUF192,V6F1H3,104,122,104,100.0,85.25
DUF192,Q0BTN1,104,123,104,100.0,84.55
DUF192,A9HC33,104,122,104,100.0,85.25
DUF192,A5FWD5,103,118,102,99.03,86.44
DUF192,B9JWK8,102,119,102,100.0,85.71
DUF192,Q92PM3,103,120,103,100.0,85.83
DUF192,Q7CYH4,104,119,103,99.04,86.55
DUF192,C6XKA1,104,122,104,100.0,85.25
DUF192,D9QHW7,104,116,102,98.08,87.93
DUF192,Q0APJ8,104,124,104,100.0,83.87
DUF192,B2IB99,104,121,104,100.0,85.95
DUF192,B8ELD3,104,117,102,98.08,87.18
DUF192,E3I0P0,104,119,104,100.0,87.39
DUF192,Q2YQG2,102,120,102,100.0,85.0
DUF192,A7IN03,104,120,104,100.0,86.67
DUF192,F8BVJ6,103,117,102,99.03,87.18
DUF192,Q1QLG0,104,121,104,100.0,85.95
DUF192,Q89LY2,104,117,102,98.08,87.18
DUF192,F8J8V9,104,118,102,98.08,86.44
DUF192,V5SE22,104,122,104,100.0,85.25
DUF192,A7HWG0,104,118,102,98.08,86.44
DUF192,I3TNH0,104,118,102,98.08,86.44
DUF192,Q2RTV0,104,118,102,98.08,86.44
DUF192,G4R6L2,104,120,104,100.0,86.67
DUF192,D5ALL6,102,126,102,100.0,80.95
DUF192,Q2N7M2,104,117,102,98.08,87.18
DUF192,Q2GA55,104,133,102,98.08,76.69
DUF192,F6IMQ1,104,126,102,98.08,80.95
DUF192,G2II05,103,118,102,99.03,86.44
DUF192,M4S8K7,104,117,103,99.04,88.03
DUF192,D4Z6D9,104,118,103,99.04,87.29
DUF192,Q1GQR9,104,118,103,99.04,87.29
DUF192,B6ISR2,104,118,102,98.08,86.44
DUF192,B4RAZ8,104,116,102,98.08,87.93
DUF192,Q9A8G6,104,116,102,98.08,87.93
DUF192,Q3J3Y1,104,116,102,98.08,87.93
DUF192,Q28PH2,105,116,103,98.1,88.79
DUF192,W8RUW0,104,115,102,98.08,88.7
DUF192,Q163Z3,104,115,102,98.08,88.7
DUF192,Q1GHI3,104,115,102,98.08,88.7
DUF192,A8LMI4,104,115,102,98.08,88.7
DUF192,Q5LRI9,104,119,104,100.0,87.39
DUF192,A1B0C8,110,129,110,100.0,85.27
DUF192,S5XKY8,108,121,108,100.0,89.26
DUF192,D8PI64,109,117,105,96.33,89.74
DUF192,E6WWJ8,108,117,108,100.0,92.31
DUF192,G7UTB4,108,116,107,99.07,92.24
DUF192,Q8P5S0,108,116,107,99.07,92.24
DUF192,D2UC42,108,117,108,100.0,92.31
DUF192,E1WXE5,112,145,112,100.0,77.24
DUF192,G4T136,107,136,107,100.0,78.68
DUF192,G0A271,106,120,106,100.0,88.33
DUF192,B2KE36,110,118,106,96.36,89.83
DUF192,K9RT52,106,119,106,100.0,89.08
DUF192,Q8DM61,106,119,106,100.0,89.08
DUF192,A5GUT9,104,130,104,100.0,80.0
DUF192,Q7V8H8,105,120,105,100.0,87.5
DUF192,A5GMG9,113,129,113,100.0,87.6
DUF192,Q2JKP6,108,181,108,100.0,59.67
DUF192,K9TXJ4,106,119,106,100.0,89.08
DUF192,K9WNG4,108,121,108,100.0,89.26
DUF192,K9V9D9,107,121,107,100.0,88.43
DUF192,K9RH44,106,120,106,100.0,88.33
DUF192,D7DVK8,106,120,106,100.0,88.33
DUF192,K9QB04,106,120,106,100.0,88.33
DUF192,Q8YN21,106,120,106,100.0,88.33
DUF192,K9WWL1,106,120,106,100.0,88.33
DUF192,K7VYF4,106,120,106,100.0,88.33
DUF192,K9U9I5,106,119,106,100.0,89.08
DUF192,K9U8G8,106,119,106,100.0,89.08
DUF192,B0CFF0,107,120,107,100.0,89.17
DUF192,K9SA02,106,134,106,100.0,79.1
DUF192,K9SNL7,107,120,107,100.0,89.17
DUF192,K9SRG4,107,119,107,100.0,89.92
DUF192,B7K1C3,108,121,108,100.0,89.26
DUF192,B1WXJ6,106,119,106,100.0,89.08
DUF192,K9XHU9,106,119,106,100.0,89.08
DUF192,K9TNJ5,107,132,107,100.0,81.06
DUF192,K9YIF8,106,119,106,100.0,89.08
DUF192,K8GP15,106,119,106,100.0,89.08
DUF192,K9XNW3,106,119,106,100.0,89.08
DUF192,B7KIH1,106,119,106,100.0,89.08
DUF192,E0UDR9,101,111,99,98.02,89.19
DUF192,K9T9J5,106,119,106,100.0,89.08
DUF192,K9YCN2,106,119,106,100.0,89.08
DUF192,K9Z8C0,106,119,106,100.0,89.08
DUF192,K9W036,106,119,106,100.0,89.08
DUF192,K9UKJ1,108,121,108,100.0,89.26
DUF192,P73483,107,120,107,100.0,89.17
DUF192,K9WQL2,106,119,106,100.0,89.08
DUF192,Q7NJA3,108,121,108,100.0,89.26
DUF192,U5QSH5,109,122,109,100.0,89.34
DUF192,K9U2Q0,106,118,103,97.17,87.29
DUF192,Q8YKU0,103,119,103,100.0,86.55
DUF192,K9U8K1,107,120,107,100.0,89.17
DUF192,Q8ZSI1,106,119,106,100.0,89.08
DUF192,A0L8N8,108,124,106,98.15,85.48
DUF192,F8A544,106,119,106,100.0,89.08
DUF192,Q5NP50,100,121,100,100.0,82.64
DUF192,A1WUQ9,102,112,101,99.02,90.18
DUF192,A1WUR9,102,111,100,98.04,90.09
DUF192,F2NFI5,103,113,102,99.03,90.27
DUF192,I0IFF6,108,128,108,100.0,84.38
DUF192,D0LGR2,100,119,100,100.0,84.03
DUF192,E1QI93,100,118,100,100.0,84.75
DUF192,I4C6K4,104,115,104,100.0,90.43
DUF192,A1S3G3,97,110,96,98.97,87.27
DUF192,C1F484,97,114,97,100.0,85.09
DUF192,C9RCC8,97,94,93,95.88,98.94
DUF192,L0KYB5,101,112,100,99.01,89.29
DUF192,D5E9E4,101,113,101,100.0,89.38
DUF192,F7XKC8,100,111,99,99.0,89.19
DUF192,D7EAJ6,99,111,99,100.0,89.19
DUF192,C7NVR2,107,123,107,100.0,86.99
DUF192,Q5V1K3,97,110,96,98.97,87.27
DUF192,Q18KM6,97,114,97,100.0,85.09
DUF192,A0A1U7ETZ0,97,112,97,100.0,86.61
DUF192,D4GSQ4,96,112,96,100.0,85.71
DUF192,L0AEX9,97,113,97,100.0,85.84
DUF192,L0JWS2,97,113,97,100.0,85.84
DUF192,R4VXW8,96,109,94,97.92,86.24
DUF192,E8N5F4,101,118,101,100.0,85.59
DUF192,Q8TV87,103,119,103,100.0,86.55
DUF192,N0B192,97,112,97,100.0,86.61
DUF192,K4LCZ2,97,111,97,100.0,87.39
DUF192,C9RD50,97,113,97,100.0,85.84
DUF192,A4J6D3,97,111,97,100.0,87.39
DUF192,M1P556,95,114,95,100.0,83.33
DUF192,F9ZTP5,98,114,98,100.0,85.96
DUF192,B7J965,96,132,96,100.0,72.73
DUF192,C8WHZ9,97,125,97,100.0,77.6
DUF192,E1VJZ3,98,114,98,100.0,85.96
DUF192,M1LRB3,97,109,96,98.97,88.07
DUF192,D5XCW2,97,111,97,100.0,87.39
DUF192,B2A8J5,96,109,95,98.96,87.16
DUF192,A9WE97,97,114,97,100.0,85.09
DUF192,D1CGA6,98,111,98,100.0,88.29
DUF192,A1WEI4,110,131,110,100.0,83.97
DUF192,H8ML11,97,114,97,100.0,85.09
DUF192,F2R186,100,120,100,100.0,83.33
DUF192,Q0KCZ2,97,116,97,100.0,83.62
DUF192,B2JQC3,97,112,97,100.0,86.61
DUF192,Q9HSQ8,105,124,105,100.0,84.68
DUF192,C7NXW5,104,117,102,98.08,87.18
DUF192,C7NXW5,108,139,107,99.07,76.98
DUF192,Q5V014,108,127,108,100.0,85.04
DUF192,E4NTW2,108,123,107,99.07,86.99
DUF192,D4GS41,108,125,107,99.07,85.6
DUF192,Q18DV7,107,123,105,98.13,85.37
DUF192,Q18KV9,106,123,106,100.0,86.18
DUF192,L0I8G7,107,123,106,99.07,86.18
DUF192,M1XT87,107,123,106,99.07,86.18
DUF192,F8D3J0,109,125,108,99.08,86.4
DUF192,W0JN48,107,123,106,99.07,86.18
DUF192,A0A1U7ET84,107,150,106,99.07,70.67
DUF192,M1Y1L5,107,124,106,99.07,85.48
DUF192,R4W2N9,107,130,107,100.0,82.31
DUF192,L0JWB5,107,123,106,99.07,86.18
DUF192,W0JMS8,107,125,107,100.0,85.6
DUF192,L0AGI2,107,126,107,100.0,84.92
DUF192,D3SWS4,107,123,106,99.07,86.18
DUF192,F8D7K7,107,125,107,100.0,85.6
DUF192,K0IFA2,109,123,109,100.0,88.62
DUF192,K0IH59,111,123,111,100.0,90.24
DUF192,A9A3L4,111,131,111,100.0,84.73
DUF192,A0RWV6,111,123,111,100.0,90.24
DUF192,D8P8H5,108,122,108,100.0,88.52
DUF192,K9UR43,104,118,104,100.0,88.14
DUF192,A9F2I4,104,118,104,100.0,88.14
DUF192,H8N0Q5,103,120,103,100.0,85.83
DUF192,D0LTQ2,104,118,104,100.0,88.14
DUF192,Q2IET3,104,118,104,100.0,88.14
DUF192,A7HFS9,104,118,104,100.0,88.14
DUF192,Q2Y743,102,116,102,100.0,87.93
DUF192,Q82UM2,101,112,101,100.0,90.18
DUF192,B8GLS0,101,112,101,100.0,90.18
DUF192,D6YWZ7,132,157,132,100.0,84.08
DUF192,Q3SFJ3,102,112,101,99.02,90.18
DUF192,B1XWP6,102,112,101,99.02,90.18
DUF192,A2SIP6,102,116,102,100.0,87.93
DUF192,H5WRZ5,102,116,102,100.0,87.93
DUF192,A1WSG9,101,116,101,100.0,87.07
DUF192,Q129D4,102,116,102,100.0,87.93
DUF192,Q21US8,101,116,101,100.0,87.07
DUF192,U5N4K9,102,105,102,100.0,97.14
DUF192,F5XZS2,102,116,102,100.0,87.93
DUF192,I0HU48,102,116,102,100.0,87.93
DUF192,Q1LJA5,101,112,101,100.0,90.18
DUF192,Q0K787,101,112,101,100.0,90.18
DUF192,Q7VVB9,102,112,101,99.02,90.18
DUF192,Q2KZH8,102,110,99,97.06,90.0
DUF192,A4G7U2,102,112,101,99.02,90.18
DUF192,G0ACZ0,102,112,101,99.02,90.18
DUF192,D8IP90,102,110,99,97.06,90.0
DUF192,Q5P876,102,105,102,100.0,97.14
DUF192,C4KAW2,102,116,102,100.0,87.93
DUF192,H0Q2A3,102,116,102,100.0,87.93
DUF192,A1K4G4,102,116,102,100.0,87.93
DUF192,A4VHW0,103,111,101,98.06,90.99
DUF192,W8WYD9,102,99,99,97.06,100.0
DUF192,W0P9Z0,102,130,102,100.0,78.46
DUF192,L0H2S3,102,112,101,99.02,90.18
DUF192,B8DZX2,107,123,107,100.0,86.99
DUF192,Q9X1Z6,106,121,106,100.0,87.6
DUF192,Q5SHX2,105,125,105,100.0,84.0
DUF192,E4U4M5,111,124,109,98.2,87.9
DUF192,F2NM33,106,122,106,100.0,86.89
DUF5400,O27467,99,101,97,97.98,96.04
DUF5400,E1RGJ6,99,105,99,100.0,94.29
DUF5400,F0T853,99,105,98,98.99,93.33
DUF5400,Q6LWS3,99,105,99,100.0,94.29
DUF6253,A0A2P2GP28,80,50,50,62.5,100.0
DUF6253,A0A101QXP0,78,57,57,73.08,100.0
DUF6253,A0A3G2JL17,80,56,56,70.0,100.0
DUF6253,A0A160P0A8,76,56,56,73.68,100.0
DUF6253,A0A344UAS6,83,57,57,68.67,100.0
DUF6253,A0A1E5P7B6,70,68,68,97.14,100.0
DUF6580,A0A0F6TPX1,166,171,166,100.0,97.08
DUF6580,C7RCM2,165,167,164,99.39,98.2
DUF6580,A0A1M5VRZ8,161,188,160,99.38,85.11
DUF6580,A0A0W0V781,161,163,160,99.38,98.16
DUF6580,B0SKM9,157,168,157,100.0,93.45
DUF6580,Q8EYZ9,158,161,155,98.1,96.27
DUF6580,A0A2S8SU33,184,186,182,98.91,97.85
DUF6580,A0A2U2RW51,144,148,144,100.0,97.3
DUF6580,A0A5B9P6Q7,185,182,180,97.3,98.9
DUF6580,A0A0M4M309,185,191,184,99.46,96.34
DUF6580,A0A5C5W716,191,167,167,87.43,100.0
DUF6580,A0A517Y7L7,181,193,181,100.0,93.78
DUF6580,G6A1N5,166,158,156,93.98,98.73
DUF6580,A0A517ZK19,179,182,173,96.65,95.05
DUF6580,A0A518DRJ3,179,178,177,98.88,99.44
DUF6580,A0A127F418,163,169,159,97.55,94.08
DUF6580,Q7UQ87,172,171,171,99.42,100.0
DUF6580,M5U874,173,191,173,100.0,90.58
DUF6580,A0A5C5ZZF2,181,238,180,99.45,75.63
DUF6580,A0A5C6FQL1,172,173,163,94.77,94.22
DUF6580,D5ST97,165,187,165,100.0,88.24
DUF6580,E8QWT2,165,167,164,99.39,98.2
DUF6580,A0A142XM38,165,163,163,98.79,100.0
DUF6580,A0A5C6E1P9,163,159,159,97.55,100.0
DUF6580,F0SSS5,159,165,158,99.37,95.76
DUF6580,A0A142WXA6,165,162,162,98.18,100.0
DUF6580,A0A518DSU6,175,195,169,96.57,86.67
DUF6580,A0A142XXJ1,159,165,158,99.37,95.76
DUF6580,A0A2Z3H1L4,192,177,177,92.19,100.0
DUF6580,A0A142X7Z9,193,178,178,92.23,100.0
DUF6580,A0A0S7C628,166,164,164,98.8,100.0
DUF6580,K2K1A8,161,163,160,99.38,98.16
DUF6580,B5JXW1,161,173,161,100.0,93.06
DUF6580,G8R0G2,182,172,172,94.51,100.0
DUF6580,A0A0G4IXT5,191,195,186,97.38,95.38
DUF6580,M4VRN8,174,160,160,91.95,100.0
DUF6580,Q1IHJ8,174,187,174,100.0,93.05
DUF6580,A0A553FGD9,167,176,167,100.0,94.89
DUF6580,A0A521BD40,164,162,162,98.78,100.0
DUF6580,H8KVK0,164,162,162,98.78,100.0
DUF6580,A0A3G3GPJ7,170,170,164,96.47,96.47
DUF6580,A0A4R4KGF2,174,174,173,99.43,99.43
DUF6580,A0A1S2VN41,170,169,169,99.41,100.0
DUF6580,I0K907,170,172,169,99.41,98.26
DUF6580,A0A2N4X952,179,178,178,99.44,100.0
DUF6580,A0A286IVA7,179,182,179,100.0,98.35
DUF6580,A0A2Z4G733,174,172,172,98.85,100.0
DUF6580,A0A0P7BYM9,175,174,174,99.43,100.0
DUF6580,A0A257J0L4,179,177,176,98.32,99.44
DUF6580,A0A1G9UD36,168,166,166,98.81,100.0
DUF6580,A0A1T5AFQ8,169,168,168,99.41,100.0
DUF6580,A0A5D8YW37,169,168,168,99.41,100.0
DUF6580,A0A2T0U338,166,170,165,99.4,97.06
DUF6580,R9GPR7,166,183,165,99.4,90.16
DUF6580,A0A4R3KUA4,178,181,177,99.44,97.79
DUF6580,Q2S478,173,168,166,95.95,98.81
DUF6580,A0A2P1PT60,161,163,160,99.38,98.16
DUF6580,A4BRV1,181,186,172,95.03,92.47
DUF6580,A0A4S3KTK4,179,184,178,99.44,96.74
DUF6580,A0A1B3W513,179,177,177,98.88,100.0
DUF6580,A0A0A2X0Z5,179,180,178,99.44,98.89
DUF6580,A0A1M4X0D3,176,174,174,98.86,100.0
DUF6580,A0A2K1PXJ9,176,176,175,99.43,99.43
DUF6580,A0A372DK26,176,174,174,98.86,100.0
DUF6580,A0A0Q7Q7B1,176,176,175,99.43,99.43
DUF6580,A0A3M8SS52,176,174,174,98.86,100.0
DUF6580,A0A3N4UXP7,178,176,176,98.88,100.0
DUF6580,A0A0A0MAK5,176,176,175,99.43,99.43
DUF6580,A0A0A0EIN8,176,174,174,98.86,100.0
DUF6580,A0A1T4QZQ5,176,174,174,98.86,100.0
DUF6580,A0A2U9TJ64,176,174,174,98.86,100.0
DUF6580,A0A0A0ESM3,176,174,174,98.86,100.0
DUF6580,A0A516V7X8,183,181,181,98.91,100.0
DUF6580,A0A562C624,183,182,182,99.45,100.0
DUF6580,A0A290XD62,183,190,183,100.0,96.32
DUF6580,A0A1G6U848,168,166,166,98.81,100.0
DUF6580,A0A0K8QM91,170,168,168,98.82,100.0
DUF6580,A0A411HHN8,170,170,169,99.41,99.41
DUF6580,A0A4S3KLZ2,171,180,171,100.0,95.0
DUF6580,A0A099CVU3,173,171,171,98.84,100.0
DUF6580,I0AM00,161,164,161,100.0,98.17
DUF6580,A0A267T7A0,189,181,181,95.77,100.0
DUF6580,A0A4Q1CI48,189,185,185,97.88,100.0
DUF6580,A0A0E9N716,188,197,188,100.0,95.43
DUF6580,A0A4Q2UEG5,189,185,185,97.88,100.0
DUF6580,I2GBS2,190,186,186,97.89,100.0
DUF6580,A0A1I5QSP6,189,185,185,97.88,100.0
DUF6580,A0A316EAJ2,189,185,185,97.88,100.0
DUF6580,A0A3G3GV10,189,185,185,97.88,100.0
DUF6580,A0A2W7RUI2,190,186,186,97.89,100.0
DUF6580,A0A1I5DAP2,190,186,186,97.89,100.0
DUF6580,A0A315ZD42,190,186,186,97.89,100.0
DUF6580,A0A327R487,187,183,183,97.86,100.0
DUF6580,A0A291QQL4,189,185,185,97.88,100.0
DUF6580,A0A1C4F759,196,192,192,97.96,100.0
DUF6580,A0A2T7BKA5,193,189,189,97.93,100.0
DUF6580,A0A3N4QAX1,191,187,187,97.91,100.0
DUF6580,A0A3N4MFT4,192,188,188,97.92,100.0
DUF6580,A0A1M7HGE9,193,188,188,97.41,100.0
DUF6580,A0A2P8HRQ7,185,178,178,96.22,100.0
DUF6580,A0A1T5P565,192,185,185,96.35,100.0
DUF6580,A0A249SST8,189,185,185,97.88,100.0
DUF6580,A0A1H7LW90,198,197,195,98.48,98.98
DUF6580,A0A562TF11,191,190,188,98.43,98.95
DUF6580,A0A1M5E3P6,185,181,181,97.84,100.0
DUF6580,A0A3M8FNF2,183,179,179,97.81,100.0
DUF6580,A0A4R8DPR2,184,180,180,97.83,100.0
DUF6580,A0A3B7MW08,185,181,181,97.84,100.0
DUF6580,A0A4Q7MTW2,185,181,181,97.84,100.0
DUF6580,A0A5B8VA37,185,181,181,97.84,100.0
DUF6580,A0A3E1NFF6,186,182,182,97.85,100.0
DUF6580,A0A0Q0ZGT0,182,178,178,97.8,100.0
DUF6580,A0A1I2YJZ5,182,179,179,98.35,100.0
DUF6580,A0A4U1C2C7,182,177,177,97.25,100.0
DUF6580,A0A519X1A2,185,181,181,97.84,100.0
DUF6580,A0A2T3HKM0,185,186,182,98.38,97.85
DUF6580,A0A4R5MIL8,184,180,180,97.83,100.0
DUF6580,A0A1H9MAD6,184,180,180,97.83,100.0
DUF6580,A0A4R6T3V7,185,181,181,97.84,100.0
DUF6580,A0A519X658,184,180,180,97.83,100.0
DUF6580,A6E869,183,179,179,97.81,100.0
DUF6580,A0A0P0NFF3,181,177,177,97.79,100.0
DUF6580,A0A2D1U4X0,181,177,177,97.79,100.0
DUF6580,A0A1D7QNX4,181,177,177,97.79,100.0
DUF6580,A0A4R0NLE7,181,177,177,97.79,100.0
DUF6580,C6XW52,177,173,173,97.74,100.0
DUF6580,A0A4V5P1Z5,181,177,177,97.79,100.0
DUF6580,A0A4R1LZL1,180,176,176,97.78,100.0
DUF6580,F0SEL4,175,202,175,100.0,86.63
DUF6580,A0A419S5K9,181,177,177,97.79,100.0
DUF6580,A0A179DAV7,180,181,177,98.33,97.79
DUF6580,A0A1C2GPY3,177,173,173,97.74,100.0
DUF6580,A0A562U574,180,176,176,97.78,100.0
DUF6580,A0A318UL77,181,177,177,97.79,100.0
DUF6580,A0A2T5J9V9,175,177,174,99.43,98.31
DUF6580,A0A367GR32,179,188,179,100.0,95.21
DUF6580,A0A3S2WY85,179,189,179,100.0,94.71
DUF6580,A0A5B8V0V2,177,173,173,97.74,100.0
DUF6580,A0A223NXR7,178,180,175,98.31,97.22
DUF6580,H1Y7F6,179,182,176,98.32,96.7
DUF6580,A0A1G6T1K7,180,186,180,100.0,96.77
DUF6580,A0A0X8X2J8,179,175,175,97.77,100.0
DUF6580,A0A495J7D6,178,174,174,97.75,100.0
DUF6580,A0A1H1WA48,178,180,175,98.31,97.22
DUF6580,A0A3E2NUR5,178,174,174,97.75,100.0
DUF6580,A0A556MH48,177,178,174,98.31,97.75
