domain_number,accession,len_pfam,len_chainsaw,len_overlap,percent_overlap_pfam,percent_overlap_chainsaw
HROB,C1E049,85,127,81,95.29,63.78
HROB,V4ZB21,93,176,93,100.0,52.84
HROB,C6KT07,83,225,83,100.0,36.89
HROB,A0A384LB67,83,121,83,100.0,68.6
HROB,Q7RPF9,83,155,83,100.0,53.55
HROB,H2NTV3,83,120,79,95.18,65.83
HROB,G1KTL0,83,126,79,95.18,62.7
HROB,H3CF72,83,101,79,95.18,78.22
HROB,W5N2D5,83,130,83,100.0,63.85
HROB,H0VWR0,83,353,79,95.18,22.38
HROB,T1FQW9,84,168,84,100.0,50.0
HROB,D6WUG7,86,127,86,100.0,67.72
HROB,A0A8R2NMQ7,84,181,84,100.0,46.41
HROB,Q384L2,85,110,81,95.29,73.64
HROB,A4HGB1,85,111,81,95.29,72.97
HROB,Q4DMJ5,85,110,81,95.29,73.64
HROB,E2BZ65,87,153,87,100.0,56.86
HROB,A0A7M7MTQ0,87,148,87,100.0,58.78
HROB,D8S6H3,86,124,82,95.35,66.13
HROB,J3MJU8,85,443,85,100.0,19.19
HROB,W1PN84,86,164,82,95.35,50.0
HROB,F6H7P8,86,102,82,95.35,80.39
HROB,K7L540,87,127,87,100.0,68.5
HROB,F4HYI1,86,123,82,95.35,66.67
HROB,B9SWW6,105,141,101,96.19,71.63
HROB,A0A3Q7FUK5,86,131,86,100.0,65.65
HROB,A9S4J5,84,122,80,95.24,65.57
HROB,A0A0D2VKZ9,83,177,83,100.0,46.89
HROB,F4PB64,83,129,83,100.0,64.34
HROB,M4C0X8,98,136,98,100.0,72.06
HROB,D2VHT9,87,123,84,96.55,68.29
HROB,Q4UB26,83,141,79,95.18,56.03
HROB,F0ZXA0,84,194,84,100.0,43.3
HROB,Q54SX9,83,192,83,100.0,43.23
HROB,F4PJH7,83,175,83,100.0,47.43
HROB,D3BKG7,83,207,83,100.0,40.1
HROB,F2UHV2,84,121,84,100.0,69.42
HROB,A7SFF9,83,121,79,95.18,65.29
Ribosomal_S14,D7CVF0,50,46,39,78.0,84.78
Ribosomal_S14,E4RJA6,49,46,38,77.55,82.61
Ribosomal_S14,L0K768,50,46,39,78.0,84.78
Ribosomal_S14,D9QTG2,51,46,40,78.43,86.96
Ribosomal_S14,E4U9H2,50,46,39,78.0,84.78
Ribosomal_S14,A0A1W1VPW4,51,46,40,78.43,86.96
Ribosomal_S14,A0A068NKE5,50,46,39,78.0,84.78
Ribosomal_S14,R7Y0U8,51,46,40,78.43,86.96
Ribosomal_S14,C7MTW0,50,46,39,78.0,84.78
Ribosomal_S14,D0L2J1,49,46,38,77.55,82.61
Ribosomal_S14,A0A3N4DQ25,51,46,40,78.43,86.96
Ribosomal_S14,S0EXN5,50,46,39,78.0,84.78
Ribosomal_S14,E1QX42,51,46,40,78.43,86.96
Ribosomal_S14,F7UWC9,51,46,40,78.43,86.96
Ribosomal_S14,C8WTW0,51,46,40,78.43,86.96
Ribosomal_S14,F2JSH9,51,46,40,78.43,86.96
Ribosomal_S14,A0A1A6ASG0,50,46,39,78.0,84.78
Ribosomal_S14,E6WYL2,51,46,40,78.43,86.96
Ribosomal_S14,G2KVX9,50,46,39,78.0,84.78
Ribosomal_S14,M9WAI0,51,46,40,78.43,86.96
Ribosomal_S14,R4UD35,51,46,40,78.43,86.96
Ribosomal_S14,A0A1I0C966,51,46,40,78.43,86.96
Ribosomal_S14,S5LYE1,51,46,40,78.43,86.96
Ribosomal_S14,D5SQ87,50,46,39,78.0,84.78
Ribosomal_S14,D3FEV8,51,46,40,78.43,86.96
Ribosomal_S14,D2R5V0,50,46,39,78.0,84.78
Ribosomal_S14,H1XVX7,51,46,40,78.43,86.96
Ribosomal_S14,E8N3N7,51,45,40,78.43,88.89
Ribosomal_S14,C8W3Z8,51,46,40,78.43,86.96
Ribosomal_S14,W0E9K5,51,46,40,78.43,86.96
Ribosomal_S14,F0SY21,51,46,40,78.43,86.96
Ribosomal_S14,L7VS28,50,46,39,78.0,84.78
Ribosomal_S14,D7CJL0,50,46,39,78.0,84.78
Ribosomal_S14,E8R3T7,51,46,40,78.43,86.96
Ribosomal_S14,F2LXS9,50,46,39,78.0,84.78
Ribosomal_S14,F8C597,50,46,39,78.0,84.78
Ribosomal_S14,E6SKY7,51,46,40,78.43,86.96
Ribosomal_S14,G4Q735,50,46,39,78.0,84.78
Ribosomal_S14,I2F3A4,50,46,39,78.0,84.78
Ribosomal_S14,H2J791,50,46,39,78.0,84.78
Ribosomal_S14,F0S1D3,51,46,40,78.43,86.96
Ribosomal_S14,D8PCW5,51,46,40,78.43,86.96
Ribosomal_S14,D1B5W2,49,46,38,77.55,82.61
Ribosomal_S14,D5EDZ3,50,46,39,78.0,84.78
Ribosomal_S14,H0UL91,49,46,38,77.55,82.61
Ribosomal_S14,G0GFB2,51,46,40,78.43,86.96
Ribosomal_S14,F8EX35,51,46,40,78.43,86.96
Ribosomal_S14,H9UGM5,51,46,40,78.43,86.96
Ribosomal_S14,C0Q9W0,49,46,38,77.55,82.61
Ribosomal_S14,D1C2L8,51,46,40,78.43,86.96
Ribosomal_S14,D6Z3K9,49,44,38,77.55,86.36
Ribosomal_S14,D3P924,51,46,40,78.43,86.96
Ribosomal_S14,D8ICY1,51,46,40,78.43,86.96
Ribosomal_S14,I4CE74,51,46,40,78.43,86.96
Ribosomal_S14,E1QKR9,49,46,38,77.55,82.61
Ribosomal_S14,A0A388SLF8,51,46,40,78.43,86.96
Ribosomal_S14,Q1ISA9,50,46,39,78.0,84.78
Ribosomal_S14,I3ZL03,51,46,40,78.43,86.96
Ribosomal_S14,F2NJC6,50,46,39,78.0,84.78
Ribosomal_S14,I4B7E5,51,46,40,78.43,86.96
Ribosomal_S14,A0A1K1QGC1,49,46,38,77.55,82.61
Ribosomal_S14,M1QHG1,49,47,38,77.55,80.85
Ribosomal_S14,Q83ER3,53,84,42,79.25,50.0
Ribosomal_S14,D6YVK9,53,86,42,79.25,48.84
Ribosomal_S14,E1X0K9,53,86,42,79.25,48.84
Ribosomal_S14,B3S005,51,84,40,78.43,47.62
Ribosomal_S14,D5EJU6,53,86,42,79.25,48.84
Ribosomal_S14,W0RGU8,53,86,42,79.25,48.84
Ribosomal_S14,F8L373,53,86,42,79.25,48.84
Ribosomal_S14,S8BIU1,50,32,27,54.0,84.38
Ribosomal_S14,A8PZG8,50,48,43,86.0,89.58
Ribosomal_S14,C4Y3F4,50,48,43,86.0,89.58
Ribosomal_S14,J3LT97,50,30,30,60.0,100.0
Ribosomal_S14,A9RGD7,50,43,39,78.0,90.7
Ribosomal_S14,M2NK88,52,51,45,86.54,88.24
Ribosomal_S14,L0A4Y9,52,74,41,78.85,55.41
Ribosomal_S14,D7CSA0,52,74,41,78.85,55.41
Ribosomal_S14,E8UBW7,52,74,41,78.85,55.41
Ribosomal_S14,D8RMW8,53,85,42,79.25,49.41
Ribosomal_S14,A0A078FWD7,53,102,42,79.25,41.18
Ribosomal_S14,Q1XG96,53,85,42,79.25,49.41
Ribosomal_S14,B9T2M2,53,85,42,79.25,49.41
Ribosomal_S14,S9VXS2,52,85,41,78.85,48.24
Ribosomal_S14,B6K2I2,53,85,42,79.25,49.41
Ribosomal_S14,R4XNZ2,53,85,42,79.25,49.41
Ribosomal_S14,M7NVC2,51,85,40,78.43,47.06
Ribosomal_S14,W1QDE9,51,114,42,82.35,36.84
Ribosomal_S14,C4QW39,51,85,42,82.35,49.41
Ribosomal_S14,I2H634,51,85,42,82.35,49.41
Ribosomal_S14,H2APP7,51,85,42,82.35,49.41
Ribosomal_S14,G8JW45,51,85,42,82.35,49.41
Ribosomal_S14,G3AST9,53,85,42,79.25,49.41
Ribosomal_S14,G8Y3G9,53,85,42,79.25,49.41
Ribosomal_S14,G3BAB2,53,85,42,79.25,49.41
Ribosomal_S14,M3INE5,53,85,42,79.25,49.41
Ribosomal_S14,Q6FQ77,51,85,42,82.35,49.41
Ribosomal_S14,A0A015IJX1,51,85,41,80.39,48.24
Ribosomal_S14,A8NY54,53,85,42,79.25,49.41
Ribosomal_S14,F8PNV9,52,85,41,78.85,48.24
Ribosomal_S14,A0A0K3CTE0,55,87,44,80.0,50.57
Ribosomal_S14,U5HDQ2,52,85,42,80.77,49.41
Ribosomal_S14,H6QQG4,52,86,43,82.69,50.0
Ribosomal_S14,G4T9G7,53,85,42,79.25,49.41
Ribosomal_S14,I4YB30,50,83,39,78.0,46.99
Ribosomal_S14,A0A0D1BUC0,53,85,42,79.25,49.41
Ribosomal_S14,S2K428,53,85,42,79.25,49.41
Ribosomal_S14,G1XD06,53,85,42,79.25,49.41
Ribosomal_S14,F4PAY8,52,87,42,80.77,48.28
Ribosomal_S14,M2NGE1,53,85,42,79.25,49.41
Ribosomal_S14,A0A7U2EPL7,53,85,42,79.25,49.41
Ribosomal_S14,R1E8A9,53,85,42,79.25,49.41
Ribosomal_S14,H6BRE3,53,85,42,79.25,49.41
Ribosomal_S14,C4JSU5,53,85,42,79.25,49.41
Ribosomal_S14,B6GYQ4,53,85,42,79.25,49.41
Ribosomal_S14,A2QNQ1,53,85,42,79.25,49.41
Ribosomal_S14,J5JN82,53,85,42,79.25,49.41
Ribosomal_S14,G9NP05,53,85,42,79.25,49.41
Ribosomal_S14,G2WVU3,53,85,42,79.25,49.41
Ribosomal_S14,A0A4T0VU77,53,85,42,79.25,49.41
Ribosomal_S14,S3C6F2,53,85,42,79.25,49.41
Ribosomal_S14,A0A0C4DQN8,53,85,42,79.25,49.41
Ribosomal_S14,F0XJ56,53,85,42,79.25,49.41
Ribosomal_S14,G2Y9C6,53,85,42,79.25,49.41
Ribosomal_S14,A7RI50,52,85,42,80.77,49.41
Ribosomal_S14,A0A8R2B513,52,122,42,80.77,34.43
Ribosomal_S14,G1K0C9,52,85,42,80.77,49.41
Ribosomal_S14,A0A7M7FYV9,49,86,39,79.59,45.35
Ribosomal_S14,T1FXH5,51,85,41,80.39,48.24
Ribosomal_S14,E9G4C5,51,85,41,80.39,48.24
Ribosomal_S14,H2Y340,49,109,39,79.59,35.78
Ribosomal_S14,G4V8K8,52,100,29,55.77,29.0
Ribosomal_S14,G3TAB9,52,115,42,80.77,36.52
Ribosomal_S14,D6WKQ4,51,85,41,80.39,48.24
Ribosomal_S14,E0VFT9,52,83,42,80.77,50.6
Ribosomal_S14,B3MPT6,51,85,41,80.39,48.24
Ribosomal_S14,B7Q348,52,85,42,80.77,49.41
Ribosomal_S14,Q0P3I3,53,85,42,79.25,49.41
Ribosomal_S14,D8TJG0,49,86,38,77.55,44.19
Ribosomal_S14,K9SEQ7,53,86,42,79.25,48.84
Ribosomal_S14,D1J7A5,53,85,42,79.25,49.41
Ribosomal_S14,A0A125YHY6,51,128,41,80.39,32.03
Ribosomal_S14,K9RA54,53,85,42,79.25,49.41
Ribosomal_S14,K9YGU1,53,85,42,79.25,49.41
Ribosomal_S14,K9SVQ7,53,86,42,79.25,48.84
Ribosomal_S14,G2KQV0,53,83,42,79.25,50.6
Ribosomal_S14,I3TNW9,53,86,42,79.25,48.84
Ribosomal_S14,F1YST6,53,86,42,79.25,48.84
Ribosomal_S14,V5SFJ7,53,86,42,79.25,48.84
Ribosomal_S14,B8IS98,53,86,42,79.25,48.84
Ribosomal_S14,E3HZT7,53,86,42,79.25,48.84
Ribosomal_S14,D5BQC9,53,86,42,79.25,48.84
Ribosomal_S14,A0A098EGX9,53,86,42,79.25,48.84
Ribosomal_S14,F2I1H2,53,86,42,79.25,48.84
Ribosomal_S14,E0TJ35,53,85,42,79.25,49.41
Ribosomal_S14,J9Z1B0,53,86,42,79.25,48.84
Ribosomal_S14,D5CP78,53,86,42,79.25,48.84
Ribosomal_S14,S3C9H1,53,86,42,79.25,48.84
Ribosomal_S14,U5N7V6,53,86,42,79.25,48.84
Ribosomal_S14,F3QLY5,53,86,42,79.25,48.84
Ribosomal_S14,C1DAT0,53,86,42,79.25,48.84
Ribosomal_S14,M5DVB7,53,86,42,79.25,48.84
Ribosomal_S14,S6BVE6,53,84,42,79.25,50.0
Ribosomal_S14,D4ZE59,53,86,42,79.25,48.84
Ribosomal_S14,K0C855,53,86,42,79.25,48.84
Ribosomal_S14,E1VGL9,53,86,42,79.25,48.84
Ribosomal_S14,D0KXI5,53,86,42,79.25,48.84
Ribosomal_S14,I1YKU7,53,86,42,79.25,48.84
Ribosomal_S14,I0AI30,53,74,42,79.25,56.76
Ribosomal_S14,I6YSF0,52,74,41,78.85,55.41
Ribosomal_S14,F0SNT0,53,74,42,79.25,56.76
Ribosomal_S14,F7XUL3,53,86,42,79.25,48.84
Ribosomal_S14,I0IIH6,53,74,42,79.25,56.76
Ribosomal_S14,G0VNI1,53,74,42,79.25,56.76
Ribosomal_S14,I0JIY2,53,74,42,79.25,56.76
Ribosomal_S14,G8PA93,53,74,42,79.25,56.76
Ribosomal_S14,G9WFX6,53,74,42,79.25,56.76
Ribosomal_S14,B3R004,49,74,38,77.55,51.35
Ribosomal_S14,R7XZW1,52,85,41,78.85,48.24
Ribosomal_S14,E2SDK8,53,86,42,79.25,48.84
Ribosomal_S14,C7R567,53,85,42,79.25,49.41
Ribosomal_S14,F5XSE6,53,86,42,79.25,48.84
Ribosomal_S14,D2NPI1,52,86,41,78.85,47.67
Ribosomal_S14,W5VYT8,53,86,42,79.25,48.84
Ribosomal_S14,R4SUS5,53,86,42,79.25,48.84
Ribosomal_S14,D7BMX9,53,86,42,79.25,48.84
Ribosomal_S14,D5UG97,53,86,42,79.25,48.84
Ribosomal_S14,D3PUM4,53,86,42,79.25,48.84
Ribosomal_S14,C3PF13,53,86,42,79.25,48.84
Ribosomal_S14,F8JJ86,53,86,42,79.25,48.84
Ribosomal_S14,E7FW38,52,74,41,78.85,55.41
Ribosomal_S14,K8E245,53,74,42,79.25,56.76
Ribosomal_S14,J9W704,53,74,42,79.25,56.76
Ribosomal_S14,I4ALV0,52,80,41,78.85,51.25
Ribosomal_S14,F4KWV6,53,74,42,79.25,56.76
Ribosomal_S14,A0A6B9ZJ39,53,74,42,79.25,56.76
Ribosomal_S14,C6Y0S6,52,74,41,78.85,55.41
Ribosomal_S14,W0F045,53,74,42,79.25,56.76
Ribosomal_S14,F2IIR3,53,74,42,79.25,56.76
Caroten_synth,K9XTH6,214,279,214,100.0,76.7
Caroten_synth,E0UAT1,214,283,214,100.0,75.62
Caroten_synth,K9UA59,214,273,214,100.0,78.39
Caroten_synth,K9SEB3,214,283,214,100.0,75.62
Caroten_synth,K9QCM5,214,274,214,100.0,78.1
Caroten_synth,K9TT88,213,278,213,100.0,76.62
Caroten_synth,B2IU08,214,274,214,100.0,78.1
Caroten_synth,K9RG87,214,301,214,100.0,71.1
Caroten_synth,K9V8L1,214,293,214,100.0,73.04
Caroten_synth,K9WMP0,218,301,218,100.0,72.43
Caroten_synth,K9TKV9,217,290,217,100.0,74.83
Caroten_synth,K8GL76,217,277,217,100.0,78.34
Caroten_synth,K9RXU8,222,282,222,100.0,78.72
Caroten_synth,Q8DLR4,222,280,222,100.0,79.29
Caroten_synth,Q2JHM7,212,272,212,100.0,77.94
Caroten_synth,K9SU03,213,267,213,100.0,79.78
Caroten_synth,K9SNM0,213,273,213,100.0,78.02
Caroten_synth,Q7NKX0,212,299,212,100.0,70.9
Caroten_synth,U5QDV7,212,278,212,100.0,76.26
Caroten_synth,D1C5V4,213,266,213,100.0,80.08
Caroten_synth,F7XLE3,207,229,207,100.0,90.39
Caroten_synth,O27838,203,237,203,100.0,85.65
Caroten_synth,Q1ATY1,201,238,201,100.0,84.45
Caroten_synth,R4VUK5,210,258,210,100.0,81.4
Caroten_synth,L0ICZ7,207,259,207,100.0,79.92
Caroten_synth,W0JMY7,210,279,210,100.0,75.27
Caroten_synth,D3SQU9,210,275,210,100.0,76.36
Caroten_synth,Q9HPE0,211,269,211,100.0,78.44
Caroten_synth,Q5V533,210,284,210,100.0,73.94
Caroten_synth,Q18GD1,210,279,210,100.0,75.27
Caroten_synth,E4NQ97,210,284,210,100.0,73.94
Caroten_synth,C7P311,210,272,210,100.0,77.21
Caroten_synth,M1Y3S1,211,258,211,100.0,81.78
Caroten_synth,A0A1U7EYY8,211,257,211,100.0,82.1
Caroten_synth,E6TWF9,206,266,206,100.0,77.44
Caroten_synth,A9WC74,218,278,218,100.0,78.42
Caroten_synth,Q5YYZ3,207,273,207,100.0,75.82
Caroten_synth,E8U4M4,212,242,212,100.0,87.6
Caroten_synth,F0RL77,197,230,197,100.0,85.65
Caroten_synth,Q9RY59,203,236,203,100.0,86.02
Caroten_synth,K9Y801,214,268,214,100.0,79.85
Caroten_synth,K9VXM9,213,273,213,100.0,78.02
Caroten_synth,K9T681,214,300,214,100.0,71.33
Caroten_synth,B1WX30,214,289,214,100.0,74.05
Caroten_synth,P74043,214,301,214,100.0,71.1
Caroten_synth,K9Z608,214,291,214,100.0,73.54
Caroten_synth,K9YLB9,214,270,214,100.0,79.26
GlgP_C,A0A3R7IBH0,117,112,98,83.76,87.5
GlgP_C,A0A4R9EHU8,114,99,95,83.33,95.96
GlgP_C,A0A7H1B5N1,111,97,92,82.88,94.85
GlgP_C,A0A367HPB2,119,135,119,100.0,88.15
GlgP_C,A0A4S2UD44,117,136,117,100.0,86.03
GlgP_C,A0A646K9X0,117,112,98,83.76,87.5
GlgP_C,A0A2S1SX94,125,123,106,84.8,86.18
GlgP_C,A0A919GYM5,117,114,98,83.76,85.96
GlgP_C,A0A6B2RZT4,117,130,117,100.0,90.0
GlgP_C,A0A370BCQ8,120,140,120,100.0,85.71
GlgP_C,A0A939F593,117,132,117,100.0,88.64
GlgP_C,A0A169P216,129,128,110,85.27,85.94
GlgP_C,A0A919EIH5,116,114,97,83.62,85.09
GlgP_C,D9XHF7,114,126,114,100.0,90.48
GlgP_C,A0A1J4QA36,114,102,95,83.33,93.14
GlgP_C,A0A0U3NKX3,114,128,114,100.0,89.06
GlgP_C,A0A2S4Z5S3,114,124,114,100.0,91.94
GlgP_C,A0A1H4YQT3,116,131,116,100.0,88.55
GlgP_C,L7FE59,117,133,117,100.0,87.97
GlgP_C,A0A0B5DMR6,117,131,117,100.0,89.31
GlgP_C,A0A2K2RGI8,114,126,114,100.0,90.48
GlgP_C,A0A7Z0PZY8,115,101,96,83.48,95.05
GlgP_C,A0A7K2T7J4,114,100,95,83.33,95.0
GlgP_C,A0A919L0U6,114,102,95,83.33,93.14
GlgP_C,A0A1G8WBH7,114,125,114,100.0,91.2
GlgP_C,A0A498EDX4,117,102,98,83.76,96.08
GlgP_C,A0A1V2RF54,112,123,112,100.0,91.06
GlgP_C,A0A4R4SET3,112,124,112,100.0,90.32
GlgP_C,A0A949JDA4,119,117,100,84.03,85.47
GlgP_C,A0A1E7JH39,143,146,124,86.71,84.93
GlgP_C,A0A1H7GFH9,114,98,95,83.33,96.94
GlgP_C,A0A561EVC7,114,97,95,83.33,97.94
GlgP_C,A0A561UER6,113,98,94,83.19,95.92
GlgP_C,A0A132N1L9,113,97,94,83.19,96.91
GlgP_C,Z9JR60,110,111,109,99.09,98.2
GlgP_C,Q8NNU4,105,106,102,97.14,96.23
GlgP_C,A0A6B8VU65,107,105,103,96.26,98.1
GlgP_C,A0A2S5X4C4,108,91,89,82.41,97.8
GlgP_C,M0QPW0,126,116,107,84.92,92.24
GlgP_C,G7GJI3,119,110,100,84.03,90.91
GlgP_C,K6VXS6,118,106,99,83.9,93.4
GlgP_C,S3Z4J0,102,102,99,97.06,97.06
GlgP_C,A0A1R4FME4,113,112,110,97.35,98.21
GlgP_C,A0A7X0LK00,112,111,109,97.32,98.2
GlgP_C,S7UL77,112,110,109,97.32,99.09
GlgP_C,A0A239CZA6,112,111,109,97.32,98.2
GlgP_C,C8X4V6,112,112,109,97.32,97.32
GlgP_C,A0A7J0BV98,112,112,109,97.32,97.32
GlgP_C,A0A1B7XCH7,113,112,110,97.35,98.21
GlgP_C,L7VN76,114,112,111,97.37,99.11
GlgP_C,A0A4P9VPP0,111,109,108,97.3,99.08
GlgP_C,A0A202DDI6,112,110,109,97.32,99.09
GlgP_C,A0A1N6RCC0,111,110,108,97.3,98.18
GlgP_C,A0A8J7JJC8,112,121,112,100.0,92.56
GlgP_C,A0A926VHD6,113,112,110,97.35,98.21
GlgP_C,A0A251WLK5,112,110,109,97.32,99.09
GlgP_C,K9SBE7,112,111,109,97.32,98.2
GlgP_C,A0A2T1EPH3,112,111,109,97.32,98.2
GlgP_C,A0A8J7I0T0,112,111,109,97.32,98.2
GlgP_C,A0A856MFM6,112,110,109,97.32,99.09
GlgP_C,A0A8J7BSE9,112,110,109,97.32,99.09
GlgP_C,A0A1S6ITS8,110,111,107,97.27,96.4
GlgP_C,A0A3N5BG56,110,110,107,97.27,97.27
GlgP_C,F6B9G2,110,110,107,97.27,97.27
GlgP_C,F6DQI3,110,110,107,97.27,97.27
GlgP_C,A0A1C1A843,118,131,114,96.61,87.02
GlgP_C,A0A926KWM4,118,131,114,96.61,87.02
GlgP_C,A0A9D2WSD7,113,113,110,97.35,97.35
GlgP_C,A0A2L2XEM4,110,110,107,97.27,97.27
GlgP_C,H1XTB8,113,112,110,97.35,98.21
GlgP_C,B5YA45,107,107,105,98.13,98.13
GlgP_C,Q5JH18,108,108,105,97.22,97.22
GlgP_C,Q8U0Q0,109,111,106,97.25,95.5
GlgP_C,A0A5K7SBN7,113,113,111,98.23,98.23
GlgP_C,G8UIV1,112,125,110,98.21,88.0
GlgP_C,A0A2N8N9B7,112,114,110,98.21,96.49
GlgP_C,A0A180F4T3,114,116,112,98.25,96.55
GlgP_C,A0A1Y4D7G7,114,130,112,98.25,86.15
GlgP_C,A0A1M4S6T0,113,115,111,98.23,96.52
GlgP_C,A0A416GB86,113,127,111,98.23,87.4
GlgP_C,Q8A881,113,126,111,98.23,88.1
GlgP_C,A0A1I0LWW2,111,126,109,98.2,86.51
GlgP_C,A0A1H0DY82,111,126,109,98.2,86.51
GlgP_C,A0A133Q9L6,110,111,108,98.18,97.3
GlgP_C,V8CSJ2,110,112,108,98.18,96.43
GlgP_C,D1PHW0,110,116,107,97.27,92.24
GlgP_C,A0A1I2NIB5,112,111,109,97.32,98.2
GlgP_C,E7RSA1,112,119,110,98.21,92.44
GlgP_C,C9LGL1,112,127,110,98.21,86.61
GlgP_C,A0A0A2ES42,113,127,112,99.12,88.19
GlgP_C,A0A4Y8WQG2,114,129,113,99.12,87.6
GlgP_C,F4KNY3,116,127,114,98.28,89.76
GlgP_C,J6H354,115,118,114,99.13,96.61
GlgP_C,Q7MWC9,114,128,113,99.12,88.28
GlgP_C,A0A328ITV1,114,114,111,97.37,97.37
GlgP_C,A0A1G6JEC4,112,115,109,97.32,94.78
GlgP_C,A0A5D0MGB7,108,106,104,96.3,98.11
GlgP_C,A0A3G6ZLY0,114,113,111,97.37,98.23
GlgP_C,A0A4Y9PVW0,113,111,110,97.35,99.1
GlgP_C,W0ZDS1,114,113,111,97.37,98.23
GlgP_C,A0A6M5IQR6,124,126,121,97.58,96.03
GlgP_C,A0A4Q2M5I3,113,112,110,97.35,98.21
GlgP_C,A0A7Y9SH85,112,110,109,97.32,99.09
GlgP_C,A0A6I4NWI0,112,112,109,97.32,97.32
GlgP_C,A0A387BIX5,119,118,116,97.48,98.31
GlgP_C,A0A3M8A688,116,115,113,97.41,98.26
GlgP_C,A0A2S0X000,114,113,111,97.37,98.23
GlgP_C,A0A917URM9,116,115,113,97.41,98.26
GlgP_C,A0A931DVR6,113,113,110,97.35,97.35
GlgP_C,A0A9E8S8R8,112,111,109,97.32,98.2
GlgP_C,A0A3A1TVQ3,123,122,120,97.56,98.36
GlgP_C,A0A4Q7V1L7,113,111,110,97.35,99.1
GlgP_C,A0A923EW67,108,108,105,97.22,97.22
GlgP_C,A0A853AFW8,108,106,105,97.22,99.06
GlgP_C,A0A929BAF3,108,106,105,97.22,99.06
GlgP_C,A0A7Z1AWS8,110,108,107,97.27,99.07
GlgP_C,A0A563F189,109,109,106,97.25,97.25
GlgP_C,A0A495XMI5,109,108,106,97.25,98.15
GlgP_C,A0AAE3KG51,109,91,90,82.57,98.9
GlgP_C,A0A5C4M144,106,104,103,97.17,99.04
GlgP_C,H6R3K5,112,96,93,83.04,96.88
GlgP_C,A0A5A7S9I8,112,96,93,83.04,96.88
GlgP_C,A0A934NX78,112,94,93,83.04,98.94
GlgP_C,A0A370HWU7,112,95,93,83.04,97.89
GlgP_C,A0A6I3L2P2,112,95,93,83.04,97.89
GlgP_C,A0A7W9UJ07,112,95,93,83.04,97.89
GlgP_C,A0A7K0E104,112,111,109,97.32,98.2
GlgP_C,A0A1X0DQW1,113,111,110,97.35,99.1
GlgP_C,A0A4R5P8D7,113,112,110,97.35,98.21
GlgP_C,A0A841DJP6,125,109,94,75.2,86.24
GlgP_C,A0A7Y9YFS3,113,98,94,83.19,95.92
GlgP_C,A0A1A9GRL0,113,97,94,83.19,96.91
GlgP_C,A0A930YP99,113,97,94,83.19,96.91
GlgP_C,A0A6G7XRK2,113,97,94,83.19,96.91
GlgP_C,R7XYK3,113,97,94,83.19,96.91
GlgP_C,A0A4Q2T8S1,113,97,94,83.19,96.91
GlgP_C,A0A7Y9USB5,113,97,94,83.19,96.91
GlgP_C,A0A930V1D1,113,97,94,83.19,96.91
GlgP_C,A0A8F4JAM2,115,92,91,79.13,98.91
GlgP_C,A0A6I3L961,119,113,110,92.44,97.35
GlgP_C,A0A1H1YFD0,113,98,94,83.19,95.92
GlgP_C,A0A6L9S7I4,112,96,93,83.04,96.88
GlgP_C,A0A7K3M7C1,112,112,109,97.32,97.32
GlgP_C,A0A329QA54,112,96,93,83.04,96.88
GlgP_C,A0LSP3,112,95,93,83.04,97.89
GlgP_C,A0A7W3N4E2,111,95,92,82.88,96.84
GlgP_C,A0A365GZS2,112,97,93,83.04,95.88
GlgP_C,A0A3M2M282,112,97,93,83.04,95.88
GlgP_C,A0A6H9YBI9,112,95,93,83.04,97.89
GlgP_C,A0A931DG29,114,99,95,83.33,95.96
GlgP_C,A0A1I4VSM0,112,95,93,83.04,97.89
GlgP_C,A0A6N7IEJ3,113,97,94,83.19,96.91
GlgP_C,A0A7W7W4J9,114,98,95,83.33,96.94
GlgP_C,A0A223SAU1,116,101,97,83.62,96.04
GlgP_C,A0A368T419,115,99,96,83.48,96.97
GlgP_C,A0A2P8DJV5,114,102,95,83.33,93.14
GlgP_C,A0A853BJX3,117,102,98,83.76,96.08
GlgP_C,A0A0C2JTI2,116,101,97,83.62,96.04
GlgP_C,A0A7W0HSL9,113,98,94,83.19,95.92
GlgP_C,A0A841D0F1,113,98,94,83.19,95.92
GlgP_C,A0A9W6MFX4,113,97,94,83.19,96.91
GlgP_C,A0A852V7S6,113,97,94,83.19,96.91
GlgP_C,A0A840P3Z3,113,101,94,83.19,93.07
GlgP_C,A0A919R8U9,113,98,94,83.19,95.92
GlgP_C,D6Y6R5,113,96,94,83.19,97.92
GlgP_C,A0A4U3MJI5,113,98,94,83.19,95.92
GlgP_C,A0A5M3XPT9,113,97,94,83.19,96.91
GlgP_C,A0A8J3REK2,113,98,94,83.19,95.92
GlgP_C,A0A2T0MLA6,113,97,94,83.19,96.91
GlgP_C,A0A941IK57,120,106,101,84.17,95.28
GlgP_C,D6ZL32,118,125,118,100.0,94.4
GlgP_C,E0QPH8,118,112,108,91.53,96.43
GlgP_C,A0A255GIF9,115,101,96,83.48,95.05
GlgP_C,A0A2U3C568,115,104,96,83.48,92.31
GlgP_C,A0A1C4KG28,116,113,97,83.62,85.84
GlgP_C,A0A1H8N1Q8,114,100,95,83.33,95.0
GlgP_C,A0A4U0SJ45,113,100,94,83.19,94.0
DapB_N,A0A641AA92,105,233,105,100.0,45.06
DapB_N,Q8A2I5,103,250,103,100.0,41.2
